Symbol,ShortName,violation_year,rule_score_sum,n_rules_triggered,rule_ids,industry,ann_fin_flag
603690,至纯科技,2018,30,1,R2,半导体,
603707,健友股份,2020,30,1,R2,生物制药,
603282,亚光股份,2024,30,1,R2,专用机械,0.0
603278,大业股份,2021,30,1,R2,钢加工,1.0
603196,日播时尚,2023,30,1,R2,服饰,
603035,常熟汽饰,2020,30,2,R4;R5,汽车配件,0.0
601828,美凯龙,2018,30,2,R4;R5,其他商业,
601890,亚星锚链,2012,30,1,R2,船舶,
603003,龙宇燃油,2020,30,1,R2,未分类,
603007,ST 花王,2015,30,1,R2,建筑工程,0.0
603011,合锻智能,2023,30,1,R2,专用机械,1.0
603020,爱普股份,2019,30,1,R2,食品,1.0
603030,全筑股份,2018,30,1,R2,装修装饰,
603038,华立股份,2022,30,1,R2,家居用品,
603169,兰石重装,2016,30,1,R2,专用机械,
603042,华脉科技,2018,30,1,R2,通信设备,1.0
603050,科林电气,2022,30,1,R2,电气设备,
603076,乐惠国际,2022,30,1,R2,专用机械,
603077,和邦生物,2015,30,2,R4;R5,化工原料,0.0
603078,江化微,2022,30,1,R2,半导体,0.0
603088,宁波精达,2016,30,1,R2,机床制造,
603109,神驰机电,2022,30,1,R2,电气设备,
603729,龙韵股份,2018,30,1,R2,广告包装,1.0
603759,海天股份,2022,30,2,R4;R5,水务,1.0
603829,洛凯股份,2021,30,1,R2,电气设备,0.0
688309,*ST 恒誉,2020,30,1,R2,环境保护,0.0
688151,华强科技,2021,30,1,R2,医疗保健,1.0
688159,有方科技,2019,30,1,R2,通信设备,1.0
688186,广大特材,2021,30,1,R2,特种钢,
688225,亚信安全,2023,30,1,R2,软件服务,
688260,昀冢科技,2022,30,1,R2,元器件,1.0
688288,鸿泉技术,2026,30,1,R2,IT设备,
688296,和达科技,2023,30,1,R2,软件服务,
688335,复洁环保,2024,30,1,R2,环境保护,
688086,*ST 紫晶,2017,30,1,R2,未分类,1.0
688418,震有科技,2020,30,1,R2,通信设备,1.0
688560,明冠新材,2022,30,1,R2,电气设备,
688565,力源科技,2022,30,1,R2,环境保护,
688593,新相微,2023,30,1,R2,半导体,
688596,正帆科技,2021,30,1,R2,专用机械,1.0
688619,罗普特,2020,30,1,R2,软件服务,1.0
688701,卓锦股份,2022,30,1,R2,环境保护,
688115,思林杰,2022,30,1,R2,电器仪表,1.0
688078,龙软科技,2024,30,1,R2,软件服务,
603856,东宏股份,2022,30,1,R2,塑料,
603991,至正股份,2019,30,1,R2,半导体,1.0
603895,天永智能,2019,30,1,R2,专用机械,1.0
603895,天永智能,2022,30,1,R2,专用机械,
603900,莱绅通灵,2022,30,1,R2,服饰,
603909,合诚股份,2019,30,1,R2,建筑工程,
603918,金桥信息,2019,30,1,R2,软件服务,
603978,深圳新星,2022,30,1,R2,小金属,
603985,恒润股份,2023,30,1,R2,电气设备,0.0
603995,甬金股份,2019,30,2,R4;R5,特种钢,0.0
688063,派能科技,2022,30,1,R2,电气设备,
603996,退市中新,2018,30,1,R2,未分类,1.0
605001,威奥股份,2020,30,1,R2,运输设备,
605008,长鸿高科,2022,30,1,R2,橡胶,
605122,四方新材,2022,30,1,R2,水泥,0.0
605208,永茂泰,2022,30,1,R2,铝,
688005,容百科技,2019,30,1,R2,电气设备,
688051,佳华科技,2021,30,1,R2,软件服务,
601619,嘉泽新能,2023,30,2,R4;R5,新型电力,
601311,骆驼股份,2018,30,1,R2,电气设备,
601258,庞大集团,2021,30,1,R2,未分类,
600725,云维股份,2024,30,1,R2,商贸代理,1.0
600680,上海普天,2014,30,1,R2,未分类,1.0
600687,*ST 刚泰,2016,30,1,R2,未分类,1.0
600687,刚泰控股,2018,30,1,R2,未分类,1.0
600687,华盛达,2006,30,1,R2,未分类,1.0
600692,亚通股份,2022,30,1,R2,区域地产,1.0
600693,东百集团,2014,30,1,R2,百货,
600693,东百集团,2015,30,1,R2,百货,
600734,ST 实达,2018,30,1,R2,软件服务,1.0
600678,ST 金顶,2009,30,2,R4;R5,水泥,1.0
600738,丽尚国潮,2023,30,2,R4;R5,百货,
600747,*ST 大控,2014,30,1,R2,未分类,
600749,西藏旅游,2014,30,2,R4;R5,旅游景点,
600753,*ST 海钦,2018,30,1,R2,商贸代理,1.0
600759,洲际油气,2016,30,2,R4;R5,石油开采,1.0
600759,洲际油气,2017,30,2,R4;R5,石油开采,
600764,中电广通,2015,30,1,R2,船舶,1.0
600679,上海凤凰,2019,30,1,R2,文教休闲,1.0
600671,天目药业,2012,30,1,R2,中成药,1.0
600776,东方通信,2010,30,1,R2,通信设备,0.0
600593,大连圣亚,2020,30,2,R4;R5,旅游景点,
600536,中国软件,2011,30,1,R2,软件服务,
600539,狮头股份,2022,30,1,R2,互联网,
600545,卓郎智能,2019,30,1,R2,纺织机械,1.0
600545,卓郎智能,2020,30,1,R2,纺织机械,1.0
600556,天下秀,2021,30,1,R2,互联网,1.0
600577,精达股份,2011,30,1,R2,电气设备,1.0
600593,*ST 圣亚,2019,30,2,R4;R5,旅游景点,1.0
600598,北大荒,2011,30,1,R2,种植业,1.0
600661,昂立教育,2023,30,1,R2,文教休闲,
600599,*ST 熊猫,2023,30,1,R2,未分类,1.0
600602,云赛智联,2015,30,1,R2,软件服务,
600645,中源协和,2017,30,2,R4;R5,医疗保健,
600654,*ST 中安,2014,30,1,R2,仓储物流,
600654,ST 中安,2017,30,1,R2,仓储物流,
600654,中安消,2016,30,1,R2,仓储物流,1.0
600655,豫园股份,2022,30,1,R2,百货,
600765,中航重机,2010,30,1,R2,航空,
600777,新潮能源,2019,30,2,R4;R5,石油开采,
601258,ST 庞大,2020,30,1,R2,未分类,
601015,陕西黑猫,2015,30,1,R2,焦炭加工,1.0
600986,浙文互联,2021,30,1,R2,互联网,0.0
600996,贵广网络,2019,30,2,R4;R5,影视音像,0.0
600996,贵广网络,2020,30,2,R4;R5,影视音像,
601011,宝泰隆,2017,30,2,R4;R5,焦炭加工,1.0
601011,宝泰隆,2018,30,2,R4;R5,焦炭加工,
601011,宝泰隆,2022,30,2,R4;R5,焦炭加工,1.0
601012,隆基股份,2012,30,1,R2,电气设备,
601020,华钰矿业,2019,30,2,R4;R5,铅锌,
600891,秋林集团,2015,30,1,R2,未分类,
601028,玉龙股份,2014,30,1,R2,未分类,
601028,玉龙股份,2023,30,1,R2,未分类,
601038,一拖股份,2018,30,1,R2,农用机械,1.0
601118,海南橡胶,2011,30,1,R2,橡胶,1.0
601118,海南橡胶,2015,30,1,R2,橡胶,
601188,龙江交通,2010,30,2,R4;R5,路桥,
601218,吉鑫科技,2012,30,1,R2,电气设备,1.0
600956,新天绿能,2025,30,2,R4;R5,供气供热,
600891,*ST 秋林,2018,30,1,R2,未分类,
600777,新潮能源,2020,30,2,R4;R5,石油开采,0.0
600826,兰生股份,2014,30,1,R2,文教休闲,
600794,保税科技,2021,30,1,R2,仓储物流,
600797,浙大网新,2018,30,1,R2,软件服务,1.0
600803,新奥股份,2013,30,1,R2,供气供热,0.0
600365,ST 通葡,2017,30,1,R2,互联网,
600806,*ST 昆机,2014,30,1,R2,未分类,1.0
600815,*ST 厦工,2015,30,1,R2,工程机械,
600818,中路股份,2024,30,1,R2,文教休闲,1.0
600828,茂业商业,2022,30,2,R4;R5,百货,1.0
600884,杉杉股份,2016,30,1,R2,电气设备,
600830,香溢融通,2015,30,1,R2,多元金融,1.0
600831,ST 广网,2022,30,2,R4;R5,影视音像,
600850,电科数字,2025,30,1,R2,软件服务,
600856,中天能源,2017,30,2,R4;R5,未分类,
600863,内蒙华电,2006,30,2,R4;R5,火力发电,1.0
600864,哈投股份,2010,30,2,R4;R5,证券,0.0
600877,声光电科,2022,30,1,R2,半导体,1.0
600366,宁波韵升,2018,30,1,R2,矿物制品,
600316,洪都航空,2017,30,1,R2,航空,
688711,宏微科技,2022,30,1,R2,半导体,0.0
600074,*ST 保千,2017,30,1,R2,未分类,
300262,巴安水务,2012,30,1,R2,未分类,
300257,开山股份,2021,30,2,R4;R5,机械基件,0.0
300256,星星科技,2016,30,1,R2,元器件,
300247,乐金健康,2018,30,1,R2,医疗保健,
300242,佳云科技,2017,30,1,R2,互联网,
300237,美晨生态,2018,30,1,R2,汽车配件,
600074,退市保千,2016,30,1,R2,未分类,1.0
600100,同方股份,2021,30,1,R2,IT设备,
600077,宋都股份,2006,30,1,R2,未分类,1.0
300237,美晨生态,2016,30,1,R2,汽车配件,1.0
300236,上海新阳,2016,30,1,R2,半导体,
600086,东方金钰,2017,30,1,R2,未分类,
600093,退市易见,2016,30,1,R2,未分类,1.0
600099,林海股份,2015,30,1,R2,汽车整车,
300266,兴源环境,2017,30,1,R2,环境保护,1.0
300270,中威电子,2018,30,1,R2,IT设备,
300279,和晶科技,2018,30,1,R2,元器件,
300280,紫天科技,2023,30,1,R2,未分类,1.0
300293,蓝英装备,2015,30,2,R4;R5,专用机械,
300299,富春股份,2015,30,1,R2,互联网,
600006,东风汽车,2015,30,1,R2,汽车整车,
600006,东风汽车,2014,30,1,R2,汽车整车,
301439,泓淋电力,2024,30,1,R2,电气设备,
301336,趣睡科技,2023,30,1,R2,家居用品,
301317,鑫磊股份,2025,30,1,R2,机械基件,
300310,宜通世纪,2014,30,1,R2,通信设备,
301212,联盛化学,2023,30,1,R2,化工原料,
300313,天山生物,2018,30,2,R4;R5,农业综合,
300317,珈伟新能,2015,30,1,R2,电气设备,1.0
301152,天力锂能,2023,30,1,R2,小金属,
301152,天力锂能,2022,30,1,R2,小金属,1.0
600099,林海股份,2020,30,1,R2,汽车整车,
300226,上海钢联,2012,30,1,R2,互联网,0.0
301099,雅创电子,2023,30,1,R2,元器件,
600168,武汉控股,2019,30,2,R4;R5,水务,1.0
300185,通裕重工,2023,30,1,R2,工程机械,1.0
600152,维科技术,2019,30,1,R2,电气设备,1.0
600156,华升股份,2012,30,1,R2,纺织,1.0
300178,腾邦国际,2019,30,1,R2,未分类,
300174,元力股份,2013,30,1,R2,化工原料,
300170,汉得信息,2017,30,1,R2,软件服务,
300169,天晟新材,2017,30,1,R2,塑料,0.0
300224,正海磁材,2017,30,1,R2,矿物制品,1.0
300168,万达信息,2018,30,1,R2,软件服务,
600172,黄河旋风,2020,30,2,R4;R5,矿物制品,1.0
600172,黄河旋风,2023,30,2,R4;R5,矿物制品,
600175,退市美都,2016,30,1,R2,未分类,0.0
300167,迪威迅,2017,30,1,R2,软件服务,
600185,格力地产,2007,30,1,R2,旅游服务,0.0
300187,永清环保,2018,30,1,R2,环境保护,
300189,神农科技,2017,30,1,R2,种植业,0.0
600145,*ST 新亿,2018,30,1,R2,未分类,1.0
300197,铁汉生态,2013,30,1,R2,环境保护,
300198,纳川股份,2014,30,1,R2,塑料,
300198,纳川股份,2018,30,1,R2,塑料,
300198,纳川股份,2020,30,2,R4;R5,塑料,
300201,海伦哲,2017,30,1,R2,工程机械,
300536,农尚环境,2023,30,1,R2,建筑工程,
300201,海伦哲,2022,30,1,R2,工程机械,
300203,聚光科技,2012,30,1,R2,电器仪表,
300207,欣旺达,2014,30,1,R2,电气设备,
600120,浙江东方,2013,30,1,R2,多元金融,1.0
300209,天泽信息,2019,30,1,R2,互联网,
600111,包钢稀土,2010,30,1,R2,小金属,
600107,ST 尔雅,2022,30,1,R2,服饰,1.0
600105,永鼎股份,2012,30,1,R2,通信设备,0.0
301131,聚赛龙,2023,30,1,R2,塑料,1.0
300317,珈伟股份,2012,30,1,R2,电气设备,
300158,振东制药,2014,30,1,R2,化学制药,0.0
300647,超频三,2023,30,1,R2,化工原料,
300604,长川科技,2020,30,1,R2,半导体,
300604,长川科技,2022,30,1,R2,半导体,1.0
300605,恒锋信息,2018,30,1,R2,软件服务,
300410,正业科技,2018,30,1,R2,专用机械,
300409,道氏技术,2023,30,1,R2,电气设备,1.0
300635,达安股份,2018,30,1,R2,建筑工程,
300663,科蓝软件,2021,30,1,R2,软件服务,
300372,欣泰电气,2015,30,1,R2,未分类,
300405,科隆股份,2018,30,1,R2,化工原料,1.0
300664,鹏鹞环保,2020,30,1,R2,环境保护,
300665,飞鹿股份,2019,30,1,R2,染料涂料,
300681,英搏尔,2022,30,1,R2,汽车配件,
300681,英搏尔,2023,30,1,R2,汽车配件,
300381,溢多利,2018,30,1,R2,化学制药,
300427,*ST 红相,2023,30,1,R2,电气设备,
300430,诚益通,2017,30,1,R2,电器仪表,
300449,汉邦高科,2018,30,1,R2,IT设备,1.0
300455,康拓红外,2017,30,1,R2,IT设备,
300459,汤姆猫,2023,30,2,R4;R5,互联网,
300587,天铁股份,2020,30,1,R2,橡胶,
300587,天铁股份,2018,30,1,R2,橡胶,0.0
300462,华铭智能,2021,30,1,R2,IT设备,1.0
300571,平治信息,2020,30,1,R2,互联网,1.0
300569,天能重工,2020,30,1,R2,电气设备,
300472,新元科技,2018,30,2,R4;R5,专用机械,
300561,汇金科技,2019,30,1,R2,软件服务,1.0
300560,中富通,2020,30,1,R2,通信设备,
300480,光力科技,2024,30,1,R2,专用机械,
300490,华自科技,2022,30,1,R2,专用机械,1.0
300510,金冠股份,2023,30,1,R2,电气设备,
300527,中船应急,2022,30,1,R2,专用机械,
300380,安硕信息,2022,30,1,R2,软件服务,
300370,安控科技,2018,30,1,R2,电器仪表,
301040,中环海陆,2023,30,1,R2,机械基件,
300330,华虹计通,2021,30,1,R2,未分类,
300889,爱克股份,2021,30,1,R2,电气设备,
300344,立方数科,2022,30,1,R2,未分类,
300901,中胤时尚,2023,30,1,R2,服饰,
300334,津膜科技,2017,30,1,R2,专用机械,
300903,科翔股份,2023,30,1,R2,元器件,
300332,天壕环境,2017,30,2,R4;R5,供气供热,1.0
300937,药易购,2022,30,1,R2,医药商业,
300707,威唐工业,2022,30,1,R2,汽车配件,
300325,德威新材,2018,30,1,R2,未分类,
300325,德威新材,2017,30,1,R2,未分类,
300959,线上线下,2024,30,1,R2,电信运营,1.0
300988,津荣天宇,2024,30,1,R2,机械基件,
300998,宁波方正,2023,30,1,R2,专用机械,
301022,海泰科,2024,30,1,R2,专用机械,
300348,长亮科技,2017,30,1,R2,软件服务,
300872,天阳科技,2022,30,1,R2,软件服务,
300844,山水比德,2022,30,1,R2,建筑工程,
300836,佰奥智能,2021,30,1,R2,专用机械,
300806,斯迪克,2024,30,2,R4;R5,塑料,
300798,锦鸡股份,2023,30,1,R2,染料涂料,
300780,德恩精工,2022,30,1,R2,机械基件,
300348,长亮科技,2018,30,1,R2,软件服务,
300353,东土科技,2024,30,1,R2,通信设备,0.0
300355,蒙草生态,2015,30,1,R2,环境保护,
300358,楚天科技,2016,30,1,R2,医疗保健,
300358,楚天科技,2017,30,1,R2,医疗保健,1.0
300359,全通教育,2017,30,1,R2,文教休闲,
300730,科创信息,2023,30,1,R2,软件服务,
300368,汇金股份,2020,30,1,R2,IT设备,
300715,凯伦股份,2021,30,1,R2,其他建材,1.0
300709,精研科技,2021,30,1,R2,元器件,
300165,天瑞仪器,2019,30,1,R2,电器仪表,
300535,达威股份,2019,30,1,R2,化工原料,
600321,*ST 正源,2015,30,2,R4;R5,未分类,1.0
600330,天通股份,2021,30,1,R2,专用机械,0.0
300020,银江股份,2018,30,1,R2,软件服务,1.0
300113,顺网科技,2021,30,1,R2,互联网,
300116,保力新,2020,30,1,R2,未分类,
300093,金刚玻璃,2018,30,1,R2,电气设备,
600257,大湖股份,2007,30,2,R4;R5,渔业,
600330,天通股份,2016,30,1,R2,专用机械,
300117,嘉寓股份,2017,30,1,R2,未分类,
300120,经纬辉开,2014,30,1,R2,元器件,
600302,标准股份,2021,30,1,R2,纺织机械,1.0
300020,银江股份,2012,30,1,R2,软件服务,1.0
600257,大湖股份,2019,30,1,R2,渔业,
300020,ST 银江,2021,30,1,R2,软件服务,1.0
300120,经纬辉开,2023,30,1,R2,元器件,
300092,科新机电,2017,30,1,R2,专用机械,
600207,安彩高科,2014,30,1,R2,电气设备,
600206,有研新材,2015,30,1,R2,半导体,
300110,华仁药业,2021,30,1,R2,化学制药,1.0
600321,国栋建设,2011,30,2,R4;R5,未分类,1.0
600343,航天动力,2017,30,1,R2,机械基件,1.0
300042,朗科科技,2020,30,1,R2,IT设备,
600248,陕西建工,2020,30,1,R2,建筑工程,1.0
600256,广汇能源,2020,30,2,R4;R5,石油开采,
600256,广汇能源,2021,30,2,R4;R5,石油开采,1.0
600247,成城股份,2012,30,1,R2,未分类,
300096,易联众,2018,30,1,R2,软件服务,
600247,成城股份,2011,30,1,R2,未分类,0.0
600311,荣华实业,2008,30,2,R4;R5,未分类,
300038,数知科技,2015,30,1,R2,未分类,0.0
300025,华星创业,2012,30,1,R2,通信设备,
300038,ST 数知,2020,30,1,R2,未分类,1.0
300106,西部牧业,2015,30,1,R2,乳制品,
300108,吉药控股,2019,30,2,R4;R5,未分类,
600238,ST 椰岛,2019,30,1,R2,红黄酒,
600236,桂冠电力,2010,30,2,R4;R5,水力发电,1.0
600234,科新发展,2022,30,1,R2,装修装饰,1.0
300056,中创环保,2021,30,1,R2,环境保护,
600338,西藏珠峰,2021,30,2,R4;R5,铅锌,
300093,金刚光伏,2019,30,1,R2,电气设备,1.0
600302,标准股份,2019,30,1,R2,纺织机械,
600300,ST 维维,2016,30,1,R2,软饮料,1.0
300063,天龙集团,2015,30,1,R2,互联网,
300008,天海防务,2018,30,1,R2,船舶,1.0
600199,金种子酒,2019,30,1,R2,白酒,
300081,恒信移动,2013,30,1,R2,文教休闲,
600358,国旅联合,2021,30,1,R2,广告包装,
300152,科融环境,2016,30,1,R2,环境保护,1.0
300153,科泰电源,2013,30,1,R2,电气设备,1.0
300156,神雾环保,2018,30,1,R2,未分类,
300008,天海防务,2017,30,1,R2,船舶,1.0
600192,长城电工,2008,30,1,R2,电气设备,1.0
600190,锦州港,2021,30,2,R4;R5,未分类,1.0
600190,ST 锦港,2022,30,2,R4;R5,未分类,1.0
300064,*ST 金刚,2016,30,2,R4;R5,未分类,1.0
600358,国旅联合,2022,30,1,R2,广告包装,
300008,天海防务,2013,30,1,R2,船舶,0.0
600275,武昌鱼,2015,30,2,R4;R5,未分类,
300065,海兰信,2022,30,1,R2,船舶,
300147,香雪制药,2017,30,2,R4;R5,中成药,1.0
300102,乾照光电,2017,30,1,R2,半导体,0.0
300083,创世纪,2017,30,1,R2,机床制造,1.0
600354,敦煌种业,2012,30,1,R2,种植业,
300132,青松股份,2010,30,1,R2,化工原料,
600352,浙江龙盛,2010,30,1,R2,染料涂料,
300091,金通灵,2018,30,1,R2,机械基件,1.0
300008,天海防务,2022,30,1,R2,船舶,
600259,广晟有色,2017,30,1,R2,小金属,1.0
300063,天龙集团,2011,30,1,R2,互联网,1.0
600200,江苏吴中,2020,30,1,R2,未分类,
300090,盛运环保,2014,30,2,R4;R5,未分类,
300063,天龙集团,2018,25,1,R1,互联网,1.0
688030,山石网科,2023,25,1,R1,软件服务,
300051,三五互联,2013,25,1,R1,综合类,
300069,金利华电,2023,25,1,R1,电气设备,
300337,银邦股份,2019,25,1,R1,铝,
300052,中青宝,2022,25,1,R1,互联网,
300351,永贵电器,2020,25,1,R1,运输设备,1.0
300350,华鹏飞,2019,25,1,R1,仓储物流,
300331,苏大维格,2023,25,1,R1,元器件,
300339,润和软件,2020,25,1,R1,软件服务,
300343,联创股份,2019,25,1,R1,化工原料,
300056,三维丝,2017,25,1,R1,环境保护,1.0
605388,均瑶健康,2025,25,1,R1,乳制品,
300325,德威新材,2019,25,1,R1,未分类,
600866,星湖科技,2018,25,1,R1,饲料,
300337,银邦股份,2016,25,1,R1,铝,
300343,联创股份,2021,25,1,R1,化工原料,
300062,中能电气,2018,25,1,R1,电气设备,
688005,容百科技,2026,25,1,R1,电气设备,
300338,开元股份,2020,25,1,R1,文教休闲,1.0
300328,宜安科技,2024,25,1,R1,小金属,
300056,中创环保,2020,25,1,R1,环境保护,
600889,南京化纤,2018,25,1,R1,机械基件,
688030,山石网科,2024,25,1,R1,软件服务,
300058,蓝色光标,2023,25,1,R1,广告包装,
300162,雷曼光电,2021,25,1,R1,元器件,1.0
688136,科兴制药,2023,25,1,R1,生物制药,1.0
300008,天海防务,2019,25,1,R1,船舶,
600806,昆明机床,2015,25,1,R1,未分类,
300427,红相股份,2024,25,1,R1,电气设备,
300434,金石亚药,2021,25,1,R1,化学制药,
300013,新宁物流,2020,25,1,R1,仓储物流,
688500,*ST 慧辰,2023,25,1,R1,互联网,
688521,芯原股份,2020,25,1,R1,半导体,
300460,惠伦晶体,2019,25,1,R1,元器件,1.0
300013,新宁物流,2016,25,1,R1,仓储物流,
688560,明冠新材,2024,25,1,R1,电气设备,1.0
300466,赛摩智能,2020,25,1,R1,电器仪表,
688368,晶丰明源,2023,25,1,R1,半导体,
300472,*ST 新元,2022,25,1,R1,专用机械,1.0
300472,新元科技,2021,25,1,R1,专用机械,
300478,杭州高新,2020,25,1,R1,塑料,
600775,南京熊猫,2024,25,1,R1,通信设备,
600773,西藏城投,2021,25,2,R3;R5,区域地产,
600771,ST 东盛,2007,25,2,R3;R5,中成药,1.0
300499,高澜股份,2024,25,1,R1,专用机械,
300006,莱美药业,2022,25,1,R1,化学制药,1.0
300004,南风股份,2019,25,1,R1,电气设备,
300018,中元股份,2019,25,1,R1,电气设备,1.0
300424,航新科技,2025,25,1,R1,航空,
300048,合康新能,2024,25,1,R1,电气设备,
600829,三精制药,2014,25,1,R1,医药商业,
688159,有方科技,2022,25,1,R1,通信设备,
300359,全通教育,2020,25,1,R1,文教休闲,1.0
600847,万里股份,2023,25,1,R1,电气设备,
688168,安博通,2023,25,1,R1,软件服务,1.0
600837,海通证券,2023,25,2,R3;R5,未分类,
600837,海通证券,2022,25,2,R3;R5,未分类,
300032,金龙机电,2019,25,1,R1,元器件,
300031,宝通科技,2023,25,1,R1,互联网,1.0
300324,旋极信息,2023,25,1,R1,软件服务,
688288,鸿泉技术,2025,25,1,R1,IT设备,0.0
300419,浩丰科技,2020,25,1,R1,软件服务,1.0
300392,腾信股份,2018,25,1,R1,未分类,
300022,吉峰科技,2025,25,1,R1,农用机械,1.0
600821,金开新能,2021,25,2,R3;R5,新型电力,
688299,长阳科技,2025,25,1,R1,元器件,
688306,均普智能,2024,25,1,R1,专用机械,
600818,中路股份,2023,25,1,R1,文教休闲,
600818,中路股份,2019,25,1,R1,文教休闲,
300410,正业科技,2020,25,1,R1,专用机械,
300412,迦南科技,2023,25,1,R1,医疗保健,0.0
603996,*ST 中新,2019,25,1,R1,未分类,1.0
300311,任子行,2017,25,1,R1,软件服务,
300324,旋极信息,2022,25,1,R1,软件服务,
601688,华泰证券,2015,25,2,R3;R5,证券,
601963,重庆银行,2022,25,2,R3;R5,银行,
300194,福安药业,2022,25,1,R1,化学制药,0.0
601881,中国银河,2019,25,2,R3;R5,证券,
300131,英唐智控,2014,25,1,R1,元器件,1.0
601878,浙商证券,2015,25,2,R3;R5,证券,
601798,蓝科高新,2023,25,1,R1,化工机械,
603555,ST 贵人,2023,25,1,R1,未分类,
601788,光大证券,2021,25,2,R3;R5,证券,
601788,光大证券,2015,25,2,R3;R5,证券,0.0
601688,华泰证券,2019,25,2,R3;R5,证券,
300201,海伦哲,2021,25,1,R1,工程机械,
601990,南京证券,2015,25,2,R3;R5,证券,
601688,华泰证券,2010,25,2,R3;R5,证券,
603559,ST 通脉,2022,25,1,R1,通信设备,
601599,浙文影业,2020,25,1,R1,纺织,
300205,天喻信息,2022,25,1,R1,通信设备,1.0
601558,ST 锐电,2019,25,2,R3;R5,未分类,
601555,东吴证券,2023,25,2,R3;R5,证券,
603602,纵横通信,2021,25,1,R1,通信设备,1.0
300211,亿通科技,2024,25,1,R1,通信设备,
300220,金运激光,2016,25,1,R1,专用机械,0.0
300220,金运激光,2021,25,1,R1,专用机械,
300132,青松股份,2022,25,1,R1,化工原料,
603421,鼎信通讯,2025,25,1,R1,通信设备,
300221,银禧科技,2019,25,1,R1,塑料,
603042,华脉科技,2024,25,1,R1,通信设备,0.0
603161,科华控股,2022,25,1,R1,汽车配件,1.0
603157,退市拉夏,2019,25,1,R1,未分类,
300163,先锋新材,2018,25,1,R1,家居用品,0.0
300163,先锋新材,2019,25,1,R1,家居用品,1.0
300163,先锋新材,2022,25,1,R1,家居用品,
300157,恒泰艾普,2018,25,1,R1,专用机械,1.0
300165,天瑞仪器,2023,25,1,R1,电器仪表,
300167,迪威迅,2018,25,1,R1,软件服务,1.0
300150,世纪瑞尔,2023,25,1,R1,软件服务,1.0
300169,天晟新材,2020,25,1,R1,塑料,
603042,华脉科技,2023,25,1,R1,通信设备,
603399,永杉锂业,2020,25,1,R1,小金属,
603042,华脉科技,2022,25,1,R1,通信设备,1.0
603042,华脉科技,2019,25,1,R1,通信设备,
603356,华菱精工,2024,25,1,R1,运输设备,
603389,亚振家居,2022,25,1,R1,家居用品,
300180,华峰超纤,2023,25,1,R1,化纤,1.0
300180,华峰超纤,2024,25,1,R1,化纤,
300140,中环装备,2020,25,1,R1,环境保护,1.0
603009,北特科技,2020,25,1,R1,汽车配件,
603003,龙宇燃油,2022,25,1,R1,未分类,
603003,龙宇燃油,2021,25,1,R1,未分类,
601377,兴业证券,2015,25,2,R3;R5,证券,
603608,*ST 天创,2022,25,1,R1,服饰,
603980,吉华集团,2023,25,1,R1,染料涂料,
300311,任子行,2020,25,1,R1,软件服务,1.0
300287,飞利信,2022,25,1,R1,软件服务,1.0
300287,飞利信,2023,25,1,R1,软件服务,
300292,吴通控股,2019,25,1,R1,互联网,
603839,安正时尚,2023,25,1,R1,服饰,
300299,富春股份,2020,25,1,R1,互联网,
603858,步长制药,2023,25,1,R1,中成药,
300301,长方集团,2017,25,1,R1,半导体,0.0
600984,ST 建机,2007,25,1,R1,工程机械,1.0
300092,科新机电,2016,25,1,R1,专用机械,
300163,ST 先锋,2024,25,1,R1,家居用品,
600969,郴电国际,2020,25,2,R3;R5,水力发电,
300281,金明精机,2023,25,1,R1,专用机械,
603879,ST 永悦,2023,25,1,R1,化工原料,
603922,金鸿顺,2020,25,1,R1,汽车配件,
600967,内蒙一机,2016,25,1,R1,运输设备,0.0
300082,奥克股份,2016,25,1,R1,化工原料,
300319,麦捷科技,2018,25,1,R1,元器件,
600928,西安银行,2021,25,2,R3;R5,银行,1.0
600918,中泰证券,2021,25,2,R3;R5,证券,
600909,华安证券,2020,25,2,R3;R5,证券,
300080,易成新能,2021,25,1,R1,电气设备,
603978,深圳新星,2023,25,1,R1,小金属,
601009,南京银行,2023,25,2,R3;R5,银行,
300093,金刚玻璃,2021,25,1,R1,电气设备,
603616,韩建河山,2018,25,1,R1,水泥,
603729,ST 龙韵,2021,25,1,R1,广告包装,
300222,科大智能,2022,25,1,R1,电气设备,
601328,交通银行,2019,25,2,R3;R5,银行,
300222,科大智能,2024,25,1,R1,电气设备,0.0
603716,塞力医疗,2022,25,1,R1,医药商业,
603716,塞力医疗,2024,25,1,R1,医药商业,
300104,乐视网,2017,25,1,R1,未分类,
601226,华电重工,2017,25,1,R1,建筑工程,
601211,国泰君安,2020,25,2,R3;R5,证券,
601211,国泰君安,2015,25,2,R3;R5,证券,
603729,ST 龙韵,2020,25,1,R1,广告包装,1.0
601198,东兴证券,2022,25,2,R3;R5,证券,
300280,*ST 紫天,2024,25,1,R1,未分类,
603729,龙韵股份,2023,25,1,R1,广告包装,
601169,北京银行,2016,25,2,R3;R5,银行,
300242,佳云科技,2021,25,1,R1,互联网,
300247,融捷健康,2021,25,1,R1,医疗保健,
603773,沃格光电,2022,25,1,R1,元器件,1.0
603779,威龙股份,2022,25,1,R1,红黄酒,1.0
300264,佳创视讯,2021,25,1,R1,软件服务,
601066,中信建投,2022,25,2,R3;R5,证券,
601012,隆基股份,2013,25,1,R1,电气设备,
300094,国联水产,2020,25,1,R1,渔业,1.0
